Source sentence,Answer sentence
"ppp akan meminta ketegasan yudhoyono tentang ukuran-ukuran nyata dalam kontrak koalisi . jika prinsip , semua anggota koalisi harus sejalan . kalau tak prinsip , silakan dengan pilihan masing-masing .",yudhoyono adalah entitas tokoh .
"marquez tetap berjuang 100 persen untuk menyalip marquez akhirnya menutup lomba 0,26 detik di belakang lorenzo dan rekan setim serta senegara dani pedrosa berada di posisi ketiga sehingga podium valencia gp diisi trio spanyol .",marquez adalah entitas tokoh .
"marquez tetap berjuang 100 persen untuk menyalip marquez akhirnya menutup lomba 0,26 detik di belakang lorenzo dan rekan setim serta senegara dani pedrosa berada di posisi ketiga sehingga podium valencia gp diisi trio spanyol .",marquez adalah entitas tokoh .
"marquez tetap berjuang 100 persen untuk menyalip marquez akhirnya menutup lomba 0,26 detik di belakang lorenzo dan rekan setim serta senegara dani pedrosa berada di posisi ketiga sehingga podium valencia gp diisi trio spanyol .",lorenzo adalah entitas tokoh .
"marquez tetap berjuang 100 persen untuk menyalip marquez akhirnya menutup lomba 0,26 detik di belakang lorenzo dan rekan setim serta senegara dani pedrosa berada di posisi ketiga sehingga podium valencia gp diisi trio spanyol .",dani pedrosa adalah entitas tokoh .
"marquez tetap berjuang 100 persen untuk menyalip marquez akhirnya menutup lomba 0,26 detik di belakang lorenzo dan rekan setim serta senegara dani pedrosa berada di posisi ketiga sehingga podium valencia gp diisi trio spanyol .",valencia gp adalah entitas event .
"marquez tetap berjuang 100 persen untuk menyalip marquez akhirnya menutup lomba 0,26 detik di belakang lorenzo dan rekan setim serta senegara dani pedrosa berada di posisi ketiga sehingga podium valencia gp diisi trio spanyol .",spanyol adalah entitas lokasi .
"" pendekatan nya adalah pertama menghancurkan dan kemudian berpikir tentang apa yang dibangun , " kata walesa mengatakan tentang presiden .",walesa adalah entitas lokasi .
"" saya mengucapkan banyak terima-kasih untuk semua yang berkenan hadir pada malam istimewa ini . " tutup danilla setelah kelar membawakan 10 lagu dari album yang diproduksi ruang waktu music lab dan demajors ini .",danilla adalah entitas tokoh .
"" saya mengucapkan banyak terima-kasih untuk semua yang berkenan hadir pada malam istimewa ini . " tutup danilla setelah kelar membawakan 10 lagu dari album yang diproduksi ruang waktu music lab dan demajors ini .",ruang waktu music lab dan demajors adalah entitas produk .
"negara tetangga dan barat khawatir libya akan berubah menjadi satu negara gagal saat pemerintah yang lemah tidak dapat mengendalikan sejumlah faksi bersenjata .",libya adalah entitas lokasi .
"kematian dimitris ini mengundang simpati khalayak luas . karangan bunga dan kartu ucapan simpati diletakkan di lokasi meninggalnya pria tua itu .",dimitris adalah entitas tokoh .
"sejak itu terdapat sejumlah sekolah yang dibakar oleh mereka yang dicurigai sebagai simpatisan thaksin di berbagai tempat di seluruh negara .",thaksin adalah entitas tokoh .
"organisasi ini memperingatkan bahwa membatasi kebebasan media di rusia telah menyebabkan unsur kejahatan untuk melakukan aktifitas ilegal .",rusia adalah entitas tokoh .
"pada 1993 , umi dan keluarganya memutuskan pindah dari temenggungan ke mojopanggung seperti saat ini .",temenggungan adalah entitas lokasi .
"pada 1993 , umi dan keluarganya memutuskan pindah dari temenggungan ke mojopanggung seperti saat ini .",mojopanggung adalah entitas lokasi .
"apakah hanya axl dan slash didukung personel gnr formasi terkini yang terdiri dari dizzy reed ( keyboard , piano ) , tommy stinson ( bas ) , chris pitman ( keyboard ) , richard fortus ( gitar ) , dan frank ferrer ( drum ) .",axl adalah entitas tokoh .
"apakah hanya axl dan slash didukung personel gnr formasi terkini yang terdiri dari dizzy reed ( keyboard , piano ) , tommy stinson ( bas ) , chris pitman ( keyboard ) , richard fortus ( gitar ) , dan frank ferrer ( drum ) .",slash adalah entitas tokoh .
"apakah hanya axl dan slash didukung personel gnr formasi terkini yang terdiri dari dizzy reed ( keyboard , piano ) , tommy stinson ( bas ) , chris pitman ( keyboard ) , richard fortus ( gitar ) , dan frank ferrer ( drum ) .",gnr adalah entitas produk .
"apakah hanya axl dan slash didukung personel gnr formasi terkini yang terdiri dari dizzy reed ( keyboard , piano ) , tommy stinson ( bas ) , chris pitman ( keyboard ) , richard fortus ( gitar ) , dan frank ferrer ( drum ) .",dizzy reed adalah entitas tokoh .
"apakah hanya axl dan slash didukung personel gnr formasi terkini yang terdiri dari dizzy reed ( keyboard , piano ) , tommy stinson ( bas ) , chris pitman ( keyboard ) , richard fortus ( gitar ) , dan frank ferrer ( drum ) .",tommy stinson adalah entitas tokoh .
"apakah hanya axl dan slash didukung personel gnr formasi terkini yang terdiri dari dizzy reed ( keyboard , piano ) , tommy stinson ( bas ) , chris pitman ( keyboard ) , richard fortus ( gitar ) , dan frank ferrer ( drum ) .",chris pitman adalah entitas tokoh .
"apakah hanya axl dan slash didukung personel gnr formasi terkini yang terdiri dari dizzy reed ( keyboard , piano ) , tommy stinson ( bas ) , chris pitman ( keyboard ) , richard fortus ( gitar ) , dan frank ferrer ( drum ) .",richard fortus adalah entitas tokoh .
"apakah hanya axl dan slash didukung personel gnr formasi terkini yang terdiri dari dizzy reed ( keyboard , piano ) , tommy stinson ( bas ) , chris pitman ( keyboard ) , richard fortus ( gitar ) , dan frank ferrer ( drum ) .",frank ferrer adalah entitas tokoh .
"menurut thorsten heins , ceo blackberry , konsumen di kedua negara tersebut telah menyelamatkan bisnis blackberry yang sempat anjlok selama 2 tahun terakhir .",thorsten heins adalah entitas tokoh .
"menurut thorsten heins , ceo blackberry , konsumen di kedua negara tersebut telah menyelamatkan bisnis blackberry yang sempat anjlok selama 2 tahun terakhir .",blackberry adalah entitas produk .
"menurut thorsten heins , ceo blackberry , konsumen di kedua negara tersebut telah menyelamatkan bisnis blackberry yang sempat anjlok selama 2 tahun terakhir .",blackberry adalah entitas produk .
"penjualan boneka sepasang jerapah tersebut akan dilakukan di gerai-gerai indosat ooredoo jabotabek ( jakarta - bogor - tangerang - bekasi ) , penjualan langsung di area kandang jerapah setiap sabtu dan minggu di taman margasatwa ragunan , serta secara online di cipika.co.id .",gerai-gerai indosat ooredoo jabotabek adalah entitas lokasi .
"penjualan boneka sepasang jerapah tersebut akan dilakukan di gerai-gerai indosat ooredoo jabotabek ( jakarta - bogor - tangerang - bekasi ) , penjualan langsung di area kandang jerapah setiap sabtu dan minggu di taman margasatwa ragunan , serta secara online di cipika.co.id .",jakarta adalah entitas lokasi .
"penjualan boneka sepasang jerapah tersebut akan dilakukan di gerai-gerai indosat ooredoo jabotabek ( jakarta - bogor - tangerang - bekasi ) , penjualan langsung di area kandang jerapah setiap sabtu dan minggu di taman margasatwa ragunan , serta secara online di cipika.co.id .",bogor adalah entitas lokasi .
"penjualan boneka sepasang jerapah tersebut akan dilakukan di gerai-gerai indosat ooredoo jabotabek ( jakarta - bogor - tangerang - bekasi ) , penjualan langsung di area kandang jerapah setiap sabtu dan minggu di taman margasatwa ragunan , serta secara online di cipika.co.id .",tangerang adalah entitas lokasi .
"penjualan boneka sepasang jerapah tersebut akan dilakukan di gerai-gerai indosat ooredoo jabotabek ( jakarta - bogor - tangerang - bekasi ) , penjualan langsung di area kandang jerapah setiap sabtu dan minggu di taman margasatwa ragunan , serta secara online di cipika.co.id .",bekasi adalah entitas lokasi .
"penjualan boneka sepasang jerapah tersebut akan dilakukan di gerai-gerai indosat ooredoo jabotabek ( jakarta - bogor - tangerang - bekasi ) , penjualan langsung di area kandang jerapah setiap sabtu dan minggu di taman margasatwa ragunan , serta secara online di cipika.co.id .",taman margasatwa ragunan adalah entitas lokasi .
"penjualan boneka sepasang jerapah tersebut akan dilakukan di gerai-gerai indosat ooredoo jabotabek ( jakarta - bogor - tangerang - bekasi ) , penjualan langsung di area kandang jerapah setiap sabtu dan minggu di taman margasatwa ragunan , serta secara online di cipika.co.id .",cipika.co.id adalah entitas produk .
"andy warhol dikenal dengan karya seni pop-nya .",andy warhol adalah entitas tokoh .
"para pebisnis makanan pun semakin banyak yang menawarkan rice box dengan lauk ayam renyah bersiram saus telur-asin .",rice box adalah entitas makanan .
"para pebisnis makanan pun semakin banyak yang menawarkan rice box dengan lauk ayam renyah bersiram saus telur-asin .",ayam renyah adalah entitas makanan .
"para pebisnis makanan pun semakin banyak yang menawarkan rice box dengan lauk ayam renyah bersiram saus telur-asin .",saus telur-asin adalah entitas makanan .
"ditemui oleh dapurpacu.com pada ajang tokyo motor show 2015 , desainer motor ini mengatakan bahwa motor tiga roda itu memang menggunakan mesin standar dari mt-09 .",dapurpacu.com adalah entitas produk .
"ditemui oleh dapurpacu.com pada ajang tokyo motor show 2015 , desainer motor ini mengatakan bahwa motor tiga roda itu memang menggunakan mesin standar dari mt-09 .",tokyo motor show 2015 adalah entitas event .
"ditemui oleh dapurpacu.com pada ajang tokyo motor show 2015 , desainer motor ini mengatakan bahwa motor tiga roda itu memang menggunakan mesin standar dari mt-09 .",mt-09 adalah entitas produk .
"nama itu adalah bagian dari pabrikan mobil asal prancis , renault , yang mengikat kerja-sama lima tahun .",prancis adalah entitas lokasi .
"nama itu adalah bagian dari pabrikan mobil asal prancis , renault , yang mengikat kerja-sama lima tahun .",renault adalah entitas produk .
"bandung - polisi melakukan rekayasa lalu-lintas menyusul adanya perayaan hari jadi kota bandung ( hjkb ) ke-207 .",bandung adalah entitas lokasi .
"bandung - polisi melakukan rekayasa lalu-lintas menyusul adanya perayaan hari jadi kota bandung ( hjkb ) ke-207 .",bandung adalah entitas lokasi .
"pagelaran festival musik edm terbesar di indonesia , djakarta warehouse project 2015 , kembali dan berhasil menyuguhkan hiburan yang spektakuler .",indonesia adalah entitas lokasi .
"pagelaran festival musik edm terbesar di indonesia , djakarta warehouse project 2015 , kembali dan berhasil menyuguhkan hiburan yang spektakuler .",djakarta warehouse project adalah entitas tokoh .
"seorang warga kebayoran lama , rahmad gunawan tewas setelah sekelompok pemuda yang menumpang motor mengeroyoknya . pelaku diduga kelompok geng motor .",kebayoran lama adalah entitas lokasi .
"seorang warga kebayoran lama , rahmad gunawan tewas setelah sekelompok pemuda yang menumpang motor mengeroyoknya . pelaku diduga kelompok geng motor .",rahmad gunawan adalah entitas tokoh .
"walau telah membeli dua pemain yang masuk dalam daftar 10 pembelian termahal -- pogba dan lukaku -- , pelatih jose mourinho menyatakan klub-klub lain lah yang membuat united mesti merogoh kocek dalam-dalam .",pogba adalah entitas tokoh .
"walau telah membeli dua pemain yang masuk dalam daftar 10 pembelian termahal -- pogba dan lukaku -- , pelatih jose mourinho menyatakan klub-klub lain lah yang membuat united mesti merogoh kocek dalam-dalam .",lukaku adalah entitas tokoh .
"walau telah membeli dua pemain yang masuk dalam daftar 10 pembelian termahal -- pogba dan lukaku -- , pelatih jose mourinho menyatakan klub-klub lain lah yang membuat united mesti merogoh kocek dalam-dalam .",jose mourinho adalah entitas tokoh .
"walau telah membeli dua pemain yang masuk dalam daftar 10 pembelian termahal -- pogba dan lukaku -- , pelatih jose mourinho menyatakan klub-klub lain lah yang membuat united mesti merogoh kocek dalam-dalam .",united adalah entitas produk .
"di sini , anda bisa menikmati masakan enak khas indonesia dan masakan barat , seperti iga garang asam , rice with oxtail soup , caesar salad , signature burger dan banyak lagi .",indonesia adalah entitas lokasi .
"di sini , anda bisa menikmati masakan enak khas indonesia dan masakan barat , seperti iga garang asam , rice with oxtail soup , caesar salad , signature burger dan banyak lagi .",iga garang asam adalah entitas makanan .
"di sini , anda bisa menikmati masakan enak khas indonesia dan masakan barat , seperti iga garang asam , rice with oxtail soup , caesar salad , signature burger dan banyak lagi .",rice with oxtail soup adalah entitas makanan .
"di sini , anda bisa menikmati masakan enak khas indonesia dan masakan barat , seperti iga garang asam , rice with oxtail soup , caesar salad , signature burger dan banyak lagi .",caesar salad adalah entitas makanan .
"di sini , anda bisa menikmati masakan enak khas indonesia dan masakan barat , seperti iga garang asam , rice with oxtail soup , caesar salad , signature burger dan banyak lagi .",signature burger adalah entitas makanan .
"dieng desa cebongan , dieng , berada di ketinggian 2.100 meter di atas permukaan laut .",dieng desa cebongan adalah entitas lokasi .
"dieng desa cebongan , dieng , berada di ketinggian 2.100 meter di atas permukaan laut .",dieng adalah entitas lokasi .
"kabul - - micom : tiga tentara internasional tewas dalam insiden pemberontakan terpisah di afghanistan dalam satu hari , kata pasukan koalisi yang dipimpin nato .",kabul adalah entitas lokasi .
"kabul - - micom : tiga tentara internasional tewas dalam insiden pemberontakan terpisah di afghanistan dalam satu hari , kata pasukan koalisi yang dipimpin nato .",micom adalah entitas produk .
"kabul - - micom : tiga tentara internasional tewas dalam insiden pemberontakan terpisah di afghanistan dalam satu hari , kata pasukan koalisi yang dipimpin nato .",afghanistan adalah entitas lokasi .
"tuva , siberia dan buryatia yang terletak berdekatan mempunyai angka 120 dan 77 per 100.000 .",tuva adalah entitas lokasi .
"tuva , siberia dan buryatia yang terletak berdekatan mempunyai angka 120 dan 77 per 100.000 .",siberia adalah entitas lokasi .
