Source sentence,Answer sentence
"Tetapi asa itu musnah tatkala pimpinan Pixar yang sukses membuat film macam Toy Story dan The Incredibles menutup peluang damai .",Pixar adalah entitas organisasi .
"Akom yang akan maju sebagai calon ketua umum Golkar itu juga tak mau berspekulasi bahwa Presiden akan merombak susunan kabinetnya usai munas partai berlambang pohon beringin itu .",Akom adalah entitas tokoh .
"Akom yang akan maju sebagai calon ketua umum Golkar itu juga tak mau berspekulasi bahwa Presiden akan merombak susunan kabinetnya usai munas partai berlambang pohon beringin itu .",Golkar adalah entitas organisasi .
"Antara lain lukisan Ketua Umum PDIP Megawati Soekarnoputri , likisan tentang pasar dan kehidupan penduduk , juga lukisan bunga - bunga nan indah .",PDIP adalah entitas organisasi .
"Antara lain lukisan Ketua Umum PDIP Megawati Soekarnoputri , likisan tentang pasar dan kehidupan penduduk , juga lukisan bunga - bunga nan indah .",Megawati Soekarnoputri adalah entitas tokoh .
"Sisi kiri dan kanan Madrid yang kerap kosong karena ditinggal Marcelo serta Danilo yang overlap jadi santapan empuk untuk Wolfsburg .",Madrid adalah entitas organisasi .
"Sisi kiri dan kanan Madrid yang kerap kosong karena ditinggal Marcelo serta Danilo yang overlap jadi santapan empuk untuk Wolfsburg .",Marcelo adalah entitas tokoh .
"Sisi kiri dan kanan Madrid yang kerap kosong karena ditinggal Marcelo serta Danilo yang overlap jadi santapan empuk untuk Wolfsburg .",Danilo adalah entitas tokoh .
"Sisi kiri dan kanan Madrid yang kerap kosong karena ditinggal Marcelo serta Danilo yang overlap jadi santapan empuk untuk Wolfsburg .",Wolfsburg adalah entitas organisasi .
"" Daripada cari pengacara lain yang bayaranya mahal , lebih baik Jaksa Pengacara Negara yang gratis karena merupakan tugas kejaksaaan , " imbuh Prasetyo .",Prasetyo adalah entitas tokoh .
"Double fault Federer di gim kesepuluh memberikan break point pada Djokovic .",Federer adalah entitas tokoh .
"Double fault Federer di gim kesepuluh memberikan break point pada Djokovic .",Djokovic adalah entitas tokoh .
"Tahun ini untuk mempromosikan pariwisata Korsel di luar negeri , Korea Tourism Organization akan memproduksi iklan promosi dengan pemeran utama drama populer " The Descendant of the Sun " , Song Joong Ki , sebagai pemeran utamanya dengan harapan dapat memenangkan hati para penggemar Korean wave di dunia .",Korea Tourism Organization adalah entitas organisasi .
"Tahun ini untuk mempromosikan pariwisata Korsel di luar negeri , Korea Tourism Organization akan memproduksi iklan promosi dengan pemeran utama drama populer " The Descendant of the Sun " , Song Joong Ki , sebagai pemeran utamanya dengan harapan dapat memenangkan hati para penggemar Korean wave di dunia .",Song Joong Ki adalah entitas tokoh .
"Daniel pun meminta semua pihak agar mau menahan diri dan tidak lagi melancarkan segala cara demi mengejar kekuasaan .",Daniel adalah entitas tokoh .
"Puluhan orang yang mengaku dari Forum Kerukunan Nelayan Muara Angke menyambangi KPK .",Forum Kerukunan Nelayan Muara Angke adalah entitas organisasi .
"Puluhan orang yang mengaku dari Forum Kerukunan Nelayan Muara Angke menyambangi KPK .",KPK adalah entitas organisasi .
"" Di wilayah Kepulauan Riau banyak terhambat karena masalah peralatan maupun sinyal yang kadang - kadang bisa kami nikmati secara baik , " kata Bambang .",Kepulauan Riau adalah entitas lokasi .
"" Di wilayah Kepulauan Riau banyak terhambat karena masalah peralatan maupun sinyal yang kadang - kadang bisa kami nikmati secara baik , " kata Bambang .",Bambang adalah entitas tokoh .
"Di usia yang masih amat muda , Rio Haryanto dan Sean Gelael menjadi panutan pebalap tanah air lain pada balap formula .",Rio Haryanto adalah entitas tokoh .
"Di usia yang masih amat muda , Rio Haryanto dan Sean Gelael menjadi panutan pebalap tanah air lain pada balap formula .",Sean Gelael adalah entitas tokoh .
"Los Angeles - Walt Disney Co. memperkenalkan sebuah layanan baru yang memungkinkan anak di bawah umur 14 tahun membuat situs mini pribadi , seperti situs jaringan pertemanan MySpace.com .",Los Angeles adalah entitas lokasi .
"Los Angeles - Walt Disney Co. memperkenalkan sebuah layanan baru yang memungkinkan anak di bawah umur 14 tahun membuat situs mini pribadi , seperti situs jaringan pertemanan MySpace.com .",Walt Disney Co. adalah entitas organisasi .
"Los Angeles - Walt Disney Co. memperkenalkan sebuah layanan baru yang memungkinkan anak di bawah umur 14 tahun membuat situs mini pribadi , seperti situs jaringan pertemanan MySpace.com .",MySpace.com adalah entitas organisasi .
"Untuk calon wakil presiden ( cawapres ) , Megawati sudah membuat deal terbatas untuk berpasangan dengan Sri Sultan Hamengku Buwono X . " Memang sudah ada deal terbatas , dengan catatan Sultan fix diusung Golkar , diusung secara resmi oleh Golkar .",Megawati adalah entitas tokoh .
"Untuk calon wakil presiden ( cawapres ) , Megawati sudah membuat deal terbatas untuk berpasangan dengan Sri Sultan Hamengku Buwono X . " Memang sudah ada deal terbatas , dengan catatan Sultan fix diusung Golkar , diusung secara resmi oleh Golkar .",Sri Sultan Hamengku Buwono X adalah entitas tokoh .
"Untuk calon wakil presiden ( cawapres ) , Megawati sudah membuat deal terbatas untuk berpasangan dengan Sri Sultan Hamengku Buwono X . " Memang sudah ada deal terbatas , dengan catatan Sultan fix diusung Golkar , diusung secara resmi oleh Golkar .",Sultan adalah entitas tokoh .
"Untuk calon wakil presiden ( cawapres ) , Megawati sudah membuat deal terbatas untuk berpasangan dengan Sri Sultan Hamengku Buwono X . " Memang sudah ada deal terbatas , dengan catatan Sultan fix diusung Golkar , diusung secara resmi oleh Golkar .",Golkar adalah entitas organisasi .
"Untuk calon wakil presiden ( cawapres ) , Megawati sudah membuat deal terbatas untuk berpasangan dengan Sri Sultan Hamengku Buwono X . " Memang sudah ada deal terbatas , dengan catatan Sultan fix diusung Golkar , diusung secara resmi oleh Golkar .",Golkar adalah entitas organisasi .
"Itu juga dengan catatan mereka masih perlu berharap Leicester terpeleset .",Leicester adalah entitas organisasi .
"Seperti diketahui , Apple dan Samsung saling menggugat di sejumlah negara .",Apple adalah entitas organisasi .
"Seperti diketahui , Apple dan Samsung saling menggugat di sejumlah negara .",Samsung adalah entitas organisasi .
"Dia dengan jeli membaca arah tendangan penalti Ibrahimovic yang disepak ke sisi kanan bawah gawangnya .",Ibrahimovic adalah entitas tokoh .
"Sementara itu soal layanan transportasi berbasis aplikasi , KPPU melihat tidak ada Indonesia lambat dalam mengantisipasi kemajuan teknologi di bidang transportasi .",KPPU adalah entitas organisasi .
"Sementara itu soal layanan transportasi berbasis aplikasi , KPPU melihat tidak ada Indonesia lambat dalam mengantisipasi kemajuan teknologi di bidang transportasi .",Indonesia adalah entitas lokasi .
"Benzema menjadi striker Prancis tertajam di lima liga besar Eropa .",Benzema adalah entitas tokoh .
"Benzema menjadi striker Prancis tertajam di lima liga besar Eropa .",Prancis adalah entitas lokasi .
"Benzema menjadi striker Prancis tertajam di lima liga besar Eropa .",Eropa adalah entitas lokasi .
"Paris - Manuel Pellegrini menilai Manchester City meraih hasil bagus di markas Paris Saint - Germain .",Paris adalah entitas lokasi .
"Paris - Manuel Pellegrini menilai Manchester City meraih hasil bagus di markas Paris Saint - Germain .",Manuel Pellegrini adalah entitas tokoh .
"Paris - Manuel Pellegrini menilai Manchester City meraih hasil bagus di markas Paris Saint - Germain .",Manchester City adalah entitas organisasi .
"Paris - Manuel Pellegrini menilai Manchester City meraih hasil bagus di markas Paris Saint - Germain .",Paris Saint - Germain adalah entitas organisasi .
"Polda terus adakan operasi razia , tapi itu tak mengakibatkan efek jera , " sebutnya .",Polda adalah entitas organisasi .
"Sebelumnya tertulis bahwa Indofood CBP menunjuk 3 sekuritas saja , yakni Kim Eng , Deutsche Bank dan Mandiri Sekuritas .",Indofood CBP adalah entitas organisasi .
"Sebelumnya tertulis bahwa Indofood CBP menunjuk 3 sekuritas saja , yakni Kim Eng , Deutsche Bank dan Mandiri Sekuritas .",Kim Eng adalah entitas organisasi .
"Sebelumnya tertulis bahwa Indofood CBP menunjuk 3 sekuritas saja , yakni Kim Eng , Deutsche Bank dan Mandiri Sekuritas .",Deutsche Bank adalah entitas organisasi .
"Sebelumnya tertulis bahwa Indofood CBP menunjuk 3 sekuritas saja , yakni Kim Eng , Deutsche Bank dan Mandiri Sekuritas .",Mandiri Sekuritas adalah entitas organisasi .
"Kritikan diawali Adian Napitupulu yang menyebut Jonan tak konsisten dan tak bisa menciptakan keteduhan .",Adian Napitupulu adalah entitas tokoh .
"Kritikan diawali Adian Napitupulu yang menyebut Jonan tak konsisten dan tak bisa menciptakan keteduhan .",Jonan adalah entitas tokoh .
"Nalbandian pun makin menabalkan diri sebagai spesialis batu sandungan bagi Federer .",Nalbandian adalah entitas tokoh .
"Nalbandian pun makin menabalkan diri sebagai spesialis batu sandungan bagi Federer .",Federer adalah entitas tokoh .
"Menteri Tenaga Kerja Hanif Dhakiri menghadiri pengangkatan 5.000 karyawan tetap itu di Kantor Pusat Pos Indonesia , Jakarta .",Hanif Dhakiri adalah entitas tokoh .
"Menteri Tenaga Kerja Hanif Dhakiri menghadiri pengangkatan 5.000 karyawan tetap itu di Kantor Pusat Pos Indonesia , Jakarta .",Pos Indonesia adalah entitas organisasi .
"Menteri Tenaga Kerja Hanif Dhakiri menghadiri pengangkatan 5.000 karyawan tetap itu di Kantor Pusat Pos Indonesia , Jakarta .",Jakarta adalah entitas lokasi .
"Muktamar ini diselenggarakan oleh kepengurusan hasil Muktamar VII di Bandung .",Bandung adalah entitas lokasi .
"Kemendes PDT berada di bawah koordinasi Menko PMK Puan Maharani dari PDIP .",Kemendes PDT adalah entitas organisasi .
"Kemendes PDT berada di bawah koordinasi Menko PMK Puan Maharani dari PDIP .",Puan Maharani adalah entitas tokoh .
"Kemendes PDT berada di bawah koordinasi Menko PMK Puan Maharani dari PDIP .",PDIP adalah entitas organisasi .
"" Samsung galaxy tab dirancang sedemikian rupa sehingga para pengguna dapat merasakan pengalaman online yang luar biasa , " ujar Yoo Young Kim , Managing Director PT Samsung Electronics Indonesia , di Ritz Carlon Hotel , Selasa ( 19/10/10 ) .",Samsung adalah entitas organisasi .
"" Samsung galaxy tab dirancang sedemikian rupa sehingga para pengguna dapat merasakan pengalaman online yang luar biasa , " ujar Yoo Young Kim , Managing Director PT Samsung Electronics Indonesia , di Ritz Carlon Hotel , Selasa ( 19/10/10 ) .",Yoo Young Kim adalah entitas tokoh .
"" Samsung galaxy tab dirancang sedemikian rupa sehingga para pengguna dapat merasakan pengalaman online yang luar biasa , " ujar Yoo Young Kim , Managing Director PT Samsung Electronics Indonesia , di Ritz Carlon Hotel , Selasa ( 19/10/10 ) .",PT Samsung Electronics Indonesia adalah entitas organisasi .
"" Samsung galaxy tab dirancang sedemikian rupa sehingga para pengguna dapat merasakan pengalaman online yang luar biasa , " ujar Yoo Young Kim , Managing Director PT Samsung Electronics Indonesia , di Ritz Carlon Hotel , Selasa ( 19/10/10 ) .",Ritz Carlon Hotel adalah entitas lokasi .
"Lea Iacocca mampu secara cepat membenahi Chrysler karena dia mempunyai wewenang penuh melakukan konsolidasi , termasuk membawa beberapa kolega lamanya dari Ford .",Lea Iacocca adalah entitas tokoh .
"Lea Iacocca mampu secara cepat membenahi Chrysler karena dia mempunyai wewenang penuh melakukan konsolidasi , termasuk membawa beberapa kolega lamanya dari Ford .",Chrysler adalah entitas organisasi .
"Lea Iacocca mampu secara cepat membenahi Chrysler karena dia mempunyai wewenang penuh melakukan konsolidasi , termasuk membawa beberapa kolega lamanya dari Ford .",Ford adalah entitas organisasi .
"Walt Disney Pictures baru saja mengumumkan film superhero produksinya itu telah meraup pendapatan US$ 1,4 miliar atau sekitar Rp 13 , 2 triliun .",Walt Disney Pictures adalah entitas organisasi .
"Sebab untuk urusan kontrol penerbangan , itu berada di otoritas air controller traffic ( ATC ) .",air controller traffic adalah entitas organisasi .
"Sebab untuk urusan kontrol penerbangan , itu berada di otoritas air controller traffic ( ATC ) .",ATC adalah entitas organisasi .
"Prasetyo mengatakan aset Kemenhub banyak yang merupakan warisan sejak zaman Belanda .",Prasetyo adalah entitas tokoh .
"Prasetyo mengatakan aset Kemenhub banyak yang merupakan warisan sejak zaman Belanda .",Kemenhub adalah entitas organisasi .
"Prasetyo mengatakan aset Kemenhub banyak yang merupakan warisan sejak zaman Belanda .",Belanda adalah entitas lokasi .
"Ini bukan soal tegur , tapi memang agak terlambat karena Perpres itu tersangkut PP , " kata Ahok usai ratas soal LRT di Istana Negara , Jl Veteran , Jakpus , Selasa ( 29/3/2016 ) sore .",Ahok adalah entitas tokoh .
"Ini bukan soal tegur , tapi memang agak terlambat karena Perpres itu tersangkut PP , " kata Ahok usai ratas soal LRT di Istana Negara , Jl Veteran , Jakpus , Selasa ( 29/3/2016 ) sore .",Istana Negara adalah entitas lokasi .
"Ini bukan soal tegur , tapi memang agak terlambat karena Perpres itu tersangkut PP , " kata Ahok usai ratas soal LRT di Istana Negara , Jl Veteran , Jakpus , Selasa ( 29/3/2016 ) sore .",Jl Veteran adalah entitas lokasi .
"Ini bukan soal tegur , tapi memang agak terlambat karena Perpres itu tersangkut PP , " kata Ahok usai ratas soal LRT di Istana Negara , Jl Veteran , Jakpus , Selasa ( 29/3/2016 ) sore .",Jakpus adalah entitas lokasi .
"Dikutip detikINET dari Cnet , Kamis ( 3/5/2012 ) , Koh pun meminta Apple dan Samsung duduk bersama membahas kemungkinan apakah ada gugatan yang bisa diselesaikan secara damai di luar pengadilan .",detikINET adalah entitas organisasi .
"Dikutip detikINET dari Cnet , Kamis ( 3/5/2012 ) , Koh pun meminta Apple dan Samsung duduk bersama membahas kemungkinan apakah ada gugatan yang bisa diselesaikan secara damai di luar pengadilan .",Cnet adalah entitas organisasi .
"Dikutip detikINET dari Cnet , Kamis ( 3/5/2012 ) , Koh pun meminta Apple dan Samsung duduk bersama membahas kemungkinan apakah ada gugatan yang bisa diselesaikan secara damai di luar pengadilan .",Koh adalah entitas tokoh .
"Dikutip detikINET dari Cnet , Kamis ( 3/5/2012 ) , Koh pun meminta Apple dan Samsung duduk bersama membahas kemungkinan apakah ada gugatan yang bisa diselesaikan secara damai di luar pengadilan .",Apple adalah entitas organisasi .
"Dikutip detikINET dari Cnet , Kamis ( 3/5/2012 ) , Koh pun meminta Apple dan Samsung duduk bersama membahas kemungkinan apakah ada gugatan yang bisa diselesaikan secara damai di luar pengadilan .",Samsung adalah entitas organisasi .
"Per hari ada 83 keberangkatan pesawat , 78 kedatangan pesawat , 8 touch and go dan 21 over flying atau lewat ( sumber data : Airnav Indonesia ) .",Airnav Indonesia adalah entitas organisasi .
"Sedangkan saham - saham yang turun harganya antara lain , Bank Central Asia ( BBCA ) turun Rp 100 menjadi Rp 2.350 , Aneka Tambang ( ANTM ) turun Rp 30 menjadi Rp 1.200 dan Indofood Sukses Makmur ( INDF ) turun Rp 20 menjadi Rp 880 .",Bank Central Asia adalah entitas organisasi .
"Sedangkan saham - saham yang turun harganya antara lain , Bank Central Asia ( BBCA ) turun Rp 100 menjadi Rp 2.350 , Aneka Tambang ( ANTM ) turun Rp 30 menjadi Rp 1.200 dan Indofood Sukses Makmur ( INDF ) turun Rp 20 menjadi Rp 880 .",BBCA adalah entitas organisasi .
"Sedangkan saham - saham yang turun harganya antara lain , Bank Central Asia ( BBCA ) turun Rp 100 menjadi Rp 2.350 , Aneka Tambang ( ANTM ) turun Rp 30 menjadi Rp 1.200 dan Indofood Sukses Makmur ( INDF ) turun Rp 20 menjadi Rp 880 .",Aneka Tambang adalah entitas organisasi .
"Sedangkan saham - saham yang turun harganya antara lain , Bank Central Asia ( BBCA ) turun Rp 100 menjadi Rp 2.350 , Aneka Tambang ( ANTM ) turun Rp 30 menjadi Rp 1.200 dan Indofood Sukses Makmur ( INDF ) turun Rp 20 menjadi Rp 880 .",ANTM adalah entitas organisasi .
"Sedangkan saham - saham yang turun harganya antara lain , Bank Central Asia ( BBCA ) turun Rp 100 menjadi Rp 2.350 , Aneka Tambang ( ANTM ) turun Rp 30 menjadi Rp 1.200 dan Indofood Sukses Makmur ( INDF ) turun Rp 20 menjadi Rp 880 .",Indofood Sukses Makmur adalah entitas organisasi .
"Sedangkan saham - saham yang turun harganya antara lain , Bank Central Asia ( BBCA ) turun Rp 100 menjadi Rp 2.350 , Aneka Tambang ( ANTM ) turun Rp 30 menjadi Rp 1.200 dan Indofood Sukses Makmur ( INDF ) turun Rp 20 menjadi Rp 880 .",INDF adalah entitas organisasi .
"Game bernama " Where 's My Water " yang dibuat Walt Disney menceritakan mengenai buaya yang suka kebersihan namun mendapat gangguan dari teman - temannya yang jorok .",Walt Disney adalah entitas tokoh .
"Demikian diungkapkan oleh Rochiman Sukarno , Kepala Unit Hubungan Investor PT Telkom dalam penjelasan tertulis , Senin ( 31/10/2005 ) .",Rochiman Sukarno adalah entitas tokoh .
"Demikian diungkapkan oleh Rochiman Sukarno , Kepala Unit Hubungan Investor PT Telkom dalam penjelasan tertulis , Senin ( 31/10/2005 ) .",PT Telkom adalah entitas organisasi .
"Menurut Laks , status multi - listing bagi Telkom penting dalam rangka menjaga citra perseroan , walaupun sebetulnya saham Telkom bisa diserap investor lokal .",Laks adalah entitas tokoh .
"Menurut Laks , status multi - listing bagi Telkom penting dalam rangka menjaga citra perseroan , walaupun sebetulnya saham Telkom bisa diserap investor lokal .",Telkom adalah entitas organisasi .
"Menurut Laks , status multi - listing bagi Telkom penting dalam rangka menjaga citra perseroan , walaupun sebetulnya saham Telkom bisa diserap investor lokal .",Telkom adalah entitas organisasi .
